#物品编号,类型,图标编号,名字,颜色,负重,装备类别,最小物防,最大物防,最小魔防,最大魔防,最小物攻,最大物攻,最小魔攻,最大魔攻,最小道攻,最大道攻,幸运,诅咒,命中,闪避,魔法闪避,中毒闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,神圣攻击,暴击几率,暴击力,掉落守护,限制类型,等级限制,出售价格,转生等级限制,品质,职业,性别,装备组,装备对比,帮会捐献值,摧毁提示,装备内功,装备背景,回收金币,回收经验,回收血符,是否可使用,能否销毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径
#type_id,sub_type,icon_id,name,color,weight,equip_type,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔攻）,mc2,sc（道攻）,sc2,luck,curse,accuracy,dodge,anti_magic,anti_poison,max_hp,max_mp,max_hp_pres,max_mp_pres,holy_damage,baoji_prob,baoji_pres,drop_luck,need,needlevel,price,need_zslevel,equip_level,job,gender,equip_group,equip_comp,equip_contribute,destory_show,add_power,item_bg,recycle_money,recycle_exp,recycle_xuefu,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source
33001007,11,33000001,冰封狮王的发髻,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001008,11,33000001,冰封狮王的椎间盘,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001009,11,33000001,冰封狮王的尾骨,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001101,11,33000001,冰宫祭祀的钢铁护肩,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001102,11,33000001,冰宫祭祀的荆棘护臂,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001103,11,33000001,冰宫祭祀的利刃,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001104,11,33000001,冰宫祭祀的铁头盔,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001105,11,33000001,冰宫祭祀的铁靴,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001106,11,33000001,冰宫祭祀的铸甲,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001107,11,33000001,冰宫祭祀的断臂,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001108,11,33000001,冰宫祭祀的心脏,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001109,11,33000001,冰宫祭祀的护腿,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,600,炼魂,boss掉落
33001201,11,33000001,冰封魔王的铁链,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001202,11,33000001,冰封魔王的铁球,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001203,11,33000001,冰封魔王的头颅,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001204,11,33000001,冰封魔王的胸毛,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001205,11,33000001,冰封魔王的铁手铐,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001206,11,33000001,冰封魔王的铁腰锁,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001207,11,33000001,冰封魔王的断腿,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001208,11,33000001,冰封魔王的血液,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001209,11,33000001,冰封魔王的断指,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001301,11,33000001,幽灵教主的前足,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001302,11,33000001,幽灵教主的后足,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001303,11,33000001,幽灵教主的毒液,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001304,11,33000001,幽灵教主的酸液,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001305,11,33000001,幽灵教主的前鄂,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001306,11,33000001,幽灵教主的眼睛,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001307,11,33000001,幽灵教主的背甲,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001308,11,33000001,幽灵教主的喷毒器,0,0,0,30,60,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001309,11,33000001,幽灵教主的毒囊,0,0,0,0,0,0,0,30,100,30,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,700,炼魂,boss掉落
33001401,11,33000001,蛮荒巨兽的尾骨,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001402,11,33000001,蛮荒巨兽的背碎骨,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001403,11,33000001,蛮荒巨兽的尾巴,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001404,11,33000001,蛮荒巨兽的断脚,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001405,11,33000001,蛮荒巨兽的头颅,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001406,11,33000001,蛮荒巨兽的椎前骨,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001407,11,33000001,蛮荒巨兽的类牛角,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001408,11,33000001,蛮荒巨兽的利爪,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001409,11,33000001,蛮荒巨兽的血液,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001501,11,33000001,火龙王的液化火焰,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001502,11,33000001,火龙王的尖刺,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001503,11,33000001,火龙王的断尾,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001504,11,33000001,火龙王的龙鳞,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001505,11,33000001,火龙王的头刺,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001506,11,33000001,火龙王的头颅,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001507,11,33000001,火龙王的火囊,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001508,11,33000001,火龙王的龙须,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001509,11,33000001,火龙王的龙骨,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001601,11,33000001,九尾妖狐的羽毛,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001602,11,33000001,九尾妖狐的断翅,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001603,11,33000001,九尾妖狐的断翼,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001604,11,33000001,九尾妖狐的手臂,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001605,11,33000001,九尾妖狐的长脚,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001606,11,33000001,九尾妖狐的护臂,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001607,11,33000001,九尾妖狐的风符,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001608,11,33000001,九尾妖狐的利爪,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001609,11,33000001,九尾妖狐的护腰,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001701,11,33000001,至尊帝皇的印玺,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001702,11,33000001,至尊帝皇的巨剑,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001703,11,33000001,至尊帝皇的巨盾,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001704,11,33000001,至尊帝皇的钛合翼,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001705,11,33000001,至尊帝皇的铜盔,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001706,11,33000001,至尊帝皇的飞天靴,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001707,11,33000001,至尊帝皇的铁手套,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001708,11,33000001,至尊帝皇的披风,0,0,0,40,80,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001709,11,33000001,至尊帝皇的能量核心,0,0,0,0,0,0,0,40,120,40,120,40,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,800,炼魂,boss掉落
33001801,11,33000001,深海幽龙王的触脚,0,0,0,0,0,0,0,50,140,50,140,50,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001802,11,33000001,深海幽龙王的触须,0,0,0,50,100,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001803,11,33000001,深海幽龙王的巨口器,0,0,0,0,0,0,0,50,140,50,140,50,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001804,11,33000001,深海幽龙王的呼吸器,0,0,0,0,0,0,0,50,140,50,140,50,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001805,11,33000001,深海幽龙王的尖骨,0,0,0,50,100,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001806,11,33000001,深海幽龙王的吸盘,0,0,0,0,0,0,0,50,140,50,140,50,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001807,11,33000001,深海幽龙王的粘液,0,0,0,0,0,0,0,50,140,50,140,50,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001808,11,33000001,深海幽龙王的心脏,0,0,0,50,100,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
33001809,11,33000001,深海幽龙王的血液,0,0,0,0,0,0,0,50,140,50,140,50,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,11,900,炼魂,boss掉落
40000001,0,40000001,人物经验,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量角色经验,null
40000002,0,40000001,护卫经验,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量护卫经验,null
40000003,0,40000003,金币,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量金币,null
40000004,0,40000003,绑定金币,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量绑定金币,null
40000005,0,40000005,元宝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量元宝,null
40000006,0,40000005,绑定元宝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量绑定元宝,null
40000007,0,40000007,声望值,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量声望值,null
40000008,0,40000008,内功经验,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量内功经验,null
40000009,0,40000009,荣誉值,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,大量荣誉值,null
40000010,0,40000010,门派积分,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,门派积分,null
99990001,4,25010001,红色碎片,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成宝石材料，盟重（合成师）书页合成,boss掉落
99990002,4,25020001,白色碎片,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成宝石材料，盟重（合成师）书页合成,boss掉落
99990003,4,25030001,蓝色碎片,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成宝石材料，盟重（合成师）书页合成,boss掉落
99990004,4,25040001,绿色碎片,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成宝石材料，盟重（合成师）书页合成,boss掉落
99990005,4,25060001,紫色碎片,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成宝石材料，盟重（合成师）书页合成,boss掉落
99990006,4,25070001,金色碎片,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成宝石材料，盟重（合成师）书页合成,boss掉落
99999990,1,13115011,霸天武器,0,0,1,499999,499999,499999,499999,499999,499999,499999,499999,499999,499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9000,0,5,0,0,105,0,0,0,0,5,0,99999,0,0,1,1,1,0,0,0,0,null,boss掉落、挖宝
99999991,1,11110031,经验战盔,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9000,1,4,1,0,10,0,20000,0,0,4,0,20000000,0,0,1,1,1,0,0,0,0,null,开箱、充值
99999992,1,13115011,GM武器,0,0,1,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9000,0,5,0,0,105,0,0,0,0,5,0,99999,0,0,1,1,1,0,0,0,0,null,boss掉落、挖宝
99990007,4,14300004,魔瞳神石,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成宝石材料,boss掉落
99990008,4,23070001,时装兑换券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成时装必备物品,神威魔狱boss掉落
99990009,4,23070001,怒之书页,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,合成怒之技能的材料<br><a color='30ff00'>盟重（合成师）技能书怒之技能合成</a>,boss掉落
99990010,4,32000003,千佛兑换卷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,4,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,兑换千佛★★★★★的材料<br><a color='30ff00'>点击，装备，兑换使用</a>,超级回馈，充值排行获得
